<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.22	10:00:00	1942.44	1942.87	1934.26	1939.87	7843	0	10
2023.03.22	11:00:00	1939.83	1945.28	1939.63	1941.92	7794	0	10
2023.03.22	12:00:00	1941.88	1945.69	1941.88	1944.10	5848	0	10
2023.03.22	13:00:00	1944.07	1945.31	1940.22	1942.65	5697	0	10
2023.03.22	14:00:00	1942.63	1943.50	1939.76	1942.44	5868	0	10
2023.03.22	15:00:00	1942.45	1943.51	1937.08	1937.48	8585	0	10
2023.03.22	16:00:00	1937.50	1944.41	1937.38	1942.88	11037	0	10
2023.03.22	17:00:00	1942.91	1951.58	1942.59	1950.58	11375	0	10
2023.03.22	18:00:00	1950.58	1951.92	1946.59	1947.24	9543	0	10
2023.03.22	19:00:00	1947.27	1949.86	1945.66	1949.08	6416	0	10
2023.03.22	20:00:00	1949.07	1950.82	1944.95	1946.06	7411	0	10
2023.03.22	21:00:00	1946.06	1978.78	1946.06	1970.85	20764	0	10
2023.03.22	22:00:00	1970.87	1975.34	1954.19	1972.68	17350	0	10
2023.03.22	23:00:00	1972.63	1975.09	1966.82	1969.69	4237	0	10
2023.03.23	01:00:00	1969.35	1970.78	1964.48	1965.52	2333	0	10
2023.03.23	02:00:00	1965.72	1970.12	1965.65	1969.67	2598	0	10
2023.03.23	03:00:00	1969.81	1973.75	1969.60	1972.89	5837	0	10
2023.03.23	04:00:00	1972.86	1973.10	1966.28	1969.04	8899	0	10
2023.03.23	05:00:00	1968.97	1976.18	1968.84	1975.25	6572	0	10
2023.03.23	06:00:00	1975.25	1977.65	1973.25	1976.92	6258	0	10
2023.03.23	07:00:00	1976.88	1978.20	1974.90	1977.82	3862	0	10
2023.03.23	08:00:00	1977.80	1980.92	1976.12	1977.03	6104	0	10
2023.03.23	09:00:00	1977.00	1983.49	1976.55	1978.26	5856	0	10
2023.03.23	10:00:00	1978.23	1983.62	1974.95	1976.84	9611	0	10
2023.03.23	11:00:00	1976.88	1978.82	1974.26	1976.48	9730	0	10
2023.03.23	12:00:00	1976.48	1978.90	1974.96	1978.08	6942	0	10
2023.03.23	13:00:00	1978.14	1980.68	1976.28	1977.70	6097	0	10
2023.03.23	14:00:00	1977.72	1978.67	1975.56	1978.35	6197	0	10
2023.03.23	15:00:00	1978.32	1980.39	1966.55	1971.98	12259	0	10
2023.03.23	16:00:00	1971.97	1985.06	1971.38	1984.01	14492	0	10
2023.03.23	17:00:00	1984.21	1984.43	1978.94	1979.08	12972	0	10
2023.03.23	18:00:00	1979.07	1987.05	1977.68	1984.08	11735	0	10
2023.03.23	19:00:00	1984.09	1995.21	1982.74	1994.23	10789	0	10
2023.03.23	20:00:00	1994.23	1999.76	1990.81	1999.62	9532	0	10
2023.03.23	21:00:00	1999.58	2003.34	1992.62	1993.37	11740	0	10
2023.03.23	22:00:00	1993.41	1999.20	1988.06	1997.67	15235	0	10
2023.03.23	23:00:00	1997.85	1998.83	1992.51	1992.85	3839	0	10
2023.03.24	01:00:00	1992.76	1993.84	1990.12	1991.87	1607	0	10
2023.03.24	02:00:00	1991.83	1993.19	1990.57	1991.30	2110	0	10
2023.03.24	03:00:00	1991.20	1994.58	1989.68	1993.74	4960	0	10
2023.03.24	04:00:00	1993.75	1994.82	1990.21	1990.70	8253	0	10
2023.03.24	05:00:00	1990.77	1993.37	1990.37	1991.72	5371	0	10
2023.03.24	06:00:00	1991.73	1993.51	1989.80	1992.87	4190	0	10
2023.03.24	07:00:00	1992.88	1993.26	1991.16	1993.23	3143	0	10
2023.03.24	08:00:00	1993.22	1993.37	1989.41	1990.43	5295	0	10
2023.03.24	09:00:00	1990.39	1991.04	1985.31	1986.03	4829	0	10
2023.03.24	10:00:00	1985.93	1990.16	1985.93	1989.44	5741	0	10
2023.03.24	11:00:00	1989.43	1992.89	1981.24	1985.43	11045	0	10
2023.03.24	12:00:00	1985.40	1994.91	1985.40	1994.39	9861	0	10
2023.03.24	13:00:00	1994.48	2000.28	1992.58	1993.76	12190	0	10
2023.03.24	14:00:00	1993.79	1996.07	1990.75	1995.82	9514	0	10
2023.03.24	15:00:00	1995.84	2002.97	1993.18	1998.90	14012	0	10
2023.03.24	16:00:00	1998.96	2001.87	1988.67	1989.56	18252	0	10
2023.03.24	17:00:00	1989.57	1998.41	1985.91	1994.47	16573	0	10
2023.03.24	18:00:00	1994.48	1995.73	1987.13	1987.32	12847	0	10
2023.03.24	19:00:00	1987.13	1990.63	1983.89	1986.88	12065	0	10
2023.03.24	20:00:00	1986.86	1987.23	1975.63	1979.75	11004	0	10
2023.03.24	21:00:00	1979.78	1979.93	1975.27	1978.34	7110	0	10
2023.03.24	22:00:00	1978.35	1979.62	1975.85	1976.05	5744	0	10
2023.03.24	23:00:00	1976.06	1979.34	1975.15	1976.86	2300	0	10
2023.03.27	01:00:00	1979.19	1979.35	1969.33	1973.79	3284	0	10
2023.03.27	02:00:00	1973.81	1976.74	1972.96	1975.70	2963	0	10
2023.03.27	03:00:00	1975.70	1976.17	1972.42	1973.64	5302	0	10
2023.03.27	04:00:00	1973.64	1978.75	1972.11	1974.43	7515	0	10
2023.03.27	05:00:00	1974.42	1977.06	1973.50	1976.85	5258	0	10
2023.03.27	06:00:00	1976.85	1977.00	1974.43	1974.59	4028	0	10
2023.03.27	07:00:00	1974.60	1975.48	1973.27	1973.74	2878	0	10
2023.03.27	08:00:00	1973.75	1973.92	1969.26	1970.07	4940	0	10
2023.03.27	09:00:00	1969.92	1971.84	1966.62	1969.70	7463	0	10
2023.03.27	10:00:00	1969.65	1972.65	1965.92	1970.93	9276	0	10
2023.03.27	11:00:00	1970.89	1972.18	1967.33	1968.38	6153	0	10
2023.03.27	12:00:00	1968.44	1968.74	1955.99	1956.06	7483	0	10
2023.03.27	13:00:00	1955.98	1957.33	1948.27	1949.79	7551	0	10
2023.03.27	14:00:00	1949.75	1955.08	1949.18	1954.21	6943	0	10
2023.03.27	15:00:00	1954.18	1958.23	1944.38	1945.70	10251	0	10
2023.03.27	16:00:00	1945.89	1950.89	1944.01	1949.21	13250	0	10
2023.03.27	17:00:00	1949.16	1956.69	1945.84	1954.30	11716	0	10
2023.03.27	18:00:00	1954.26	1958.76	1953.24	1956.87	7699	0	10
2023.03.27	19:00:00	1956.93	1959.44	1954.69	1955.88	5612	0	10
2023.03.27	20:00:00	1955.89	1956.23	1950.76	1952.70	6360	0	10
2023.03.27	21:00:00	1952.72	1956.75	1952.68	1956.01	4479	0	10
2023.03.27	22:00:00	1955.97	1958.22	1955.50	1956.92	4249	0	10
2023.03.27	23:00:00	1956.99	1957.66	1955.69	1956.38	1549	0	10
2023.03.28	01:00:00	1955.42	1958.11	1955.42	1957.25	1315	0	10
2023.03.28	02:00:00	1957.46	1958.27	1957.13	1958.06	1813	0	10
2023.03.28	03:00:00	1958.12	1960.75	1957.67	1959.37	4491	0	10
2023.03.28	04:00:00	1959.36	1964.00	1959.01	1962.59	6421	0	10
2023.03.28	05:00:00	1962.57	1962.66	1959.29	1960.26	4332	0	10
2023.03.28	06:00:00	1960.25	1961.15	1958.92	1959.69	3587	0	10
2023.03.28	07:00:00	1959.66	1960.11	1957.37	1957.75	3551	0	10
2023.03.28	08:00:00	1957.72	1960.80	1956.64	1959.48	4245	0	10
2023.03.28	09:00:00	1959.47	1959.54	1953.17	1955.00	6964	0	10
2023.03.28	10:00:00	1954.94	1956.89	1951.89	1953.96	8044	0	10
2023.03.28	11:00:00	1953.95	1955.94	1949.79	1950.28	6632	0	10
2023.03.28	12:00:00	1950.27	1953.87	1949.14	1953.78	5377	0	10
2023.03.28	13:00:00	1953.79	1957.33	1953.49	1956.73	5576	0	10
2023.03.28	14:00:00	1956.73	1958.59	1955.75	1957.00	4372	0	10
2023.03.28	15:00:00	1957.06	1967.40	1956.98	1965.26	10367	0	10
2023.03.28	16:00:00	1965.25	1966.00	1960.71	1963.29	11682	0	10
2023.03.28	17:00:00	1963.29	1970.05	1958.94	1969.09	10972	0	10
2023.03.28	18:00:00	1969.17	1969.90	1966.07	1966.65	7293	0	10
2023.03.28	19:00:00	1966.67	1969.32	1965.68	1969.03	5002	0	10
2023.03.28	20:00:00	1969.05	1975.13	1968.86	1974.55	6387	0	10
2023.03.28	21:00:00	1974.63	1975.14	1971.08	1973.26	4816	0	10
2023.03.28	22:00:00	1973.22	1975.32	1972.52	1973.41	4269	0	10
2023.03.28	23:00:00	1973.40	1974.13	1971.49	1973.43	1959	0	10
2023.03.29	01:00:00	1973.20	1974.38	1972.37	1972.96	926	0	11
2023.03.29	02:00:00	1973.07	1973.68	1971.41	1971.91	1294	0	10
2023.03.29	03:00:00	1971.88	1972.85	1969.90	1970.40	3419	0	10
2023.03.29	04:00:00	1970.40	1971.82	1966.83	1969.12	4919	0	10
2023.03.29	05:00:00	1969.01	1970.27	1967.45	1968.42	3408	0	10
2023.03.29	06:00:00	1968.48	1969.14	1965.85	1966.45	2704	0	10
2023.03.29	07:00:00	1966.47	1968.84	1965.80	1966.14	2794	0	10
2023.03.29	08:00:00	1966.15	1967.68	1963.04	1963.04	3496	0	10
2023.03.29	09:00:00	1963.05	1963.58	1960.20	1962.04	4912	0	10
2023.03.29	10:00:00	1962.07	1964.74	1958.67	1961.69	5430	0	10
2023.03.29	11:00:00	1961.70	1964.57	1960.80	1964.30	3761	0	10
2023.03.29	12:00:00	1964.33	1968.04	1964.30	1967.39	4189	0	10
2023.03.29	13:00:00	1967.38	1969.15	1965.85	1967.80	3759	0	10
2023.03.29	14:00:00	1967.74	1968.54	1963.22	1966.72	4384	0	10
2023.03.29	15:00:00	1966.72	1968.69	1962.41	1964.86	7999	0	10
2023.03.29	16:00:00	1964.87	1968.13	1961.10	1965.67	8914	0	10
2023.03.29	17:00:00	1965.65	1971.74	1963.25	1969.15	9357	0	10
2023.03.29	18:00:00	1969.14	1969.40	1960.68	1961.86	7325	0	10
2023.03.29	19:00:00	1961.85	1965.66	1961.59	1965.07	4465	0	10
2023.03.29	20:00:00	1965.00	1969.22	1963.51	1969.03	4514	0	10
2023.03.29	21:00:00	1969.02	1969.11	1966.59	1966.91	3264	0	10
2023.03.29	22:00:00	1966.88	1966.89	1961.12	1963.13	3714	0	10
2023.03.29	23:00:00	1963.16	1964.60	1962.66	1964.49	1257	0	10
2023.03.30	01:00:00	1963.82	1964.86	1963.02	1964.31	1326	0	11
2023.03.30	02:00:00	1964.32	1964.32	1962.87	1963.17	1346	0	10
2023.03.30	03:00:00	1963.17	1963.48	1960.72	1961.38	3360	0	12
2023.03.30	04:00:00	1961.38	1961.93	1955.41	1959.11	5176	0	10
2023.03.30	05:00:00	1959.08	1960.23	1957.98	1958.33	3099	0	10
2023.03.30	06:00:00	1958.35	1960.85	1957.61	1959.55	2682	0	10
2023.03.30	07:00:00	1959.55	1961.35	1958.95	1960.82	1986	0	10
2023.03.30	08:00:00	1960.80	1965.40	1960.22	1964.58	3968	0	10
2023.03.30	09:00:00	1964.52	1969.46	1963.73	1968.74	5644	0	10
2023.03.30	10:00:00	1968.70	1971.55	1966.01	1966.67	5738	0	10
2023.03.30	11:00:00	1966.64	1968.59	1964.94	1967.91	5133	0	10
2023.03.30	12:00:00	1967.88	1968.62	1966.95	1967.39	3453	0	10
2023.03.30	13:00:00	1967.41	1971.02	1966.91	1968.85	3383	0	10
2023.03.30	14:00:00	1968.84	1971.19	1968.26	1968.63	3127	0	10
2023.03.30	15:00:00	1968.66	1975.29	1967.75	1970.30	9455	0	10
2023.03.30	16:00:00	1970.29	1971.08	1965.23	1966.66	11361	0	10
2023.03.30	17:00:00	1966.68	1972.34	1963.96	1972.12	9252	0	10
2023.03.30	18:00:00	1972.11	1975.22	1971.10	1974.74	6846	0	10
2023.03.30	19:00:00	1974.73	1984.29	1974.73	1983.16	6693	0	10
2023.03.30	20:00:00	1983.35	1983.49	1978.12	1979.87	4684	0	10
2023.03.30	21:00:00	1979.86	1981.88	1979.50	1981.44	2755	0	10
2023.03.30	22:00:00	1981.45	1983.08	1980.40	1981.36	3477	0	10
2023.03.30	23:00:00	1981.26	1981.94	1979.76	1980.00	1827	0	11
2023.03.31	01:00:00	1979.82	1980.47	1979.04	1979.04	852	0	13
2023.03.31	02:00:00	1979.14	1980.04	1977.94	1978.40	1595	0	13
2023.03.31	03:00:00	1978.38	1979.73	1977.61	1979.58	3445	0	10
2023.03.31	04:00:00	1979.59	1983.59	1979.05	1982.41	5742	0	11
2023.03.31	05:00:00	1982.32	1983.34	1980.75	1981.62	4065	0	10
2023.03.31	06:00:00	1981.63	1981.89	1980.75	1981.18	2147	0	10
2023.03.31	07:00:00	1981.18	1982.08	1980.23	1980.83	1526	0	10
2023.03.31	08:00:00	1980.78	1980.90	1978.07	1979.02	2341	0	10
2023.03.31	09:00:00	1979.02	1985.05	1979.02	1984.20	4264	0	10
2023.03.31	10:00:00	1984.19	1984.19	1974.83	1975.27	5637	0	10
2023.03.31	11:00:00	1975.28	1978.74	1973.17	1975.16	5341	0	10
2023.03.31	12:00:00	1975.34	1980.42	1975.34	1978.43	5088	0	10
2023.03.31	13:00:00	1978.42	1981.03	1977.00	1979.40	3259	0	10
2023.03.31	14:00:00	1979.47	1981.94	1979.31	1980.23	3666	0	10
2023.03.31	15:00:00	1980.28	1987.63	1976.19	1979.61	9996	0	10
2023.03.31	16:00:00	1979.58	1984.10	1974.93	1979.66	11283	0	10
2023.03.31	17:00:00	1979.66	1981.05	1975.26	1977.96	9062	0	10
2023.03.31	18:00:00	1977.95	1981.07	1974.91	1979.67	8038	0	10
2023.03.31	19:00:00	1979.69	1979.79	1975.27	1977.13	5294	0	10
2023.03.31	20:00:00	1977.17	1977.24	1966.87	1967.36	6056	0	10
2023.03.31	21:00:00	1967.44	1972.09	1967.21	1971.17	4406	0	10
2023.03.31	22:00:00	1971.35	1971.41	1968.29	1970.89	5032	0	10
2023.03.31	23:00:00	1970.87	1970.88	1968.23	1968.71	2378	0	12
2023.04.03	01:00:00	1972.15	1972.15	1960.03	1962.48	3164	0	10
2023.04.03	02:00:00	1962.05	1962.59	1956.87	1956.97	2962	0	11
2023.04.03	03:00:00	1956.96	1964.05	1956.71	1962.33	5305	0	10
2023.04.03	04:00:00	1962.37	1964.45	1958.42	1960.22	5848	0	10
2023.04.03	05:00:00	1960.21	1960.36	1952.43	1952.52	5121	0	10
2023.04.03	06:00:00	1952.54	1953.78	1949.72	1951.78	4261	0	10
2023.04.03	07:00:00	1951.81	1952.69	1950.44	1952.49	2467	0	10
2023.04.03	08:00:00	1952.51	1954.06	1951.40	1953.73	3757	0	10
2023.04.03	09:00:00	1953.60	1957.17	1950.83	1954.73	5085	0	10
2023.04.03	10:00:00	1954.74	1962.01	1953.26	1961.86	5274	0	10
2023.04.03	11:00:00	1961.78	1966.44	1961.24	1965.79	4028	0	10
2023.04.03	12:00:00	1965.76	1967.05	1963.09	1966.12	3676	0	10
2023.04.03	13:00:00	1966.15	1972.51	1965.96	1972.47	4907	0	10
2023.04.03	14:00:00	1972.47	1978.78	1971.21	1978.65	6131	0	10
2023.04.03	15:00:00	1978.57	1979.99	1975.73	1979.03	8159	0	10
2023.04.03	16:00:00	1979.10	1980.79	1972.41	1975.95	9985	0	10
2023.04.03	17:00:00	1975.87	1989.84	1975.87	1986.06	14425	0	10
2023.04.03	18:00:00	1986.02	1990.51	1983.89	1987.97	7969	0	10
2023.04.03	19:00:00	1987.95	1990.49	1986.84	1986.99	5637	0	10
2023.04.03	20:00:00	1987.00	1987.01	1981.88	1985.06	5659	0	10
2023.04.03	21:00:00	1985.02	1985.25	1982.14	1982.35	4759	0	10
2023.04.03	22:00:00	1982.49	1986.08	1982.22	1985.13	4480	0	10
2023.04.03	23:00:00	1985.11	1985.89	1983.54	1984.08	1549	0	10
2023.04.04	01:00:00	1984.09	1985.48	1983.44	1983.94	790	0	11
2023.04.04	02:00:00	1983.81	1985.46	1983.53	1984.90	1111	0	10
2023.04.04	03:00:00	1984.90	1985.26	1982.16	1982.88	2709	0	10
2023.04.04	04:00:00	1982.94	1983.59	1977.78	1978.27	4445	0	10
2023.04.04	05:00:00	1978.26	1981.38	1978.05	1980.81	3460	0	10
2023.04.04	06:00:00	1980.80	1980.84	1977.81	1978.08	2188	0	10
2023.04.04	07:00:00	1978.08	1980.72	1977.85	1979.72	2800	0	10
2023.04.04	08:00:00	1979.66	1980.92	1978.13	1978.79	3310	0	10
2023.04.04	09:00:00	1978.87	1982.38	1976.96	1981.57	4662	0	10
2023.04.04	10:00:00	1981.59	1983.82	1978.74	1982.17	5576	0	10
2023.04.04	11:00:00	1982.14	1984.29	1980.26	1980.66	5225	0	10
2023.04.04	12:00:00	1980.65	1983.83	1980.21	1982.98	4060	0	10
2023.04.04	13:00:00	1982.97	1984.34	1981.38	1982.17	3836	0	10
2023.04.04	14:00:00	1982.16	1982.50	1978.49	1982.00	4139	0	10
2023.04.04	15:00:00	1982.08	1985.62	1981.48	1983.64	7042	0	10
2023.04.04	16:00:00	1983.62	1993.26	1983.43	1992.50	9749	0	10
2023.04.04	17:00:00	1992.37	2024.95	1992.37	2016.10	19548	0	10
2023.04.04	18:00:00	2016.08	2023.19	2015.63	2020.27	11257	0	10
2023.04.04	19:00:00	2020.22	2024.94	2019.63	2020.74	7961	0	10
2023.04.04	20:00:00	2020.74	2020.95	2017.81	2018.33	5580	0	10
2023.04.04	21:00:00	2018.34	2021.53	2017.82	2021.24	4275	0	10
2023.04.04	22:00:00	2021.24	2022.46	2020.29	2021.82	5043	0	10
2023.04.04	23:00:00	2021.81	2022.03	2020.03	2020.10	1669	0	10
2023.04.05	01:00:00	2019.98	2021.57	2019.68	2020.56	1526	0	10
2023.04.05	02:00:00	2020.67	2023.58	2020.58	2021.78	1754	0	10
2023.04.05	03:00:00	2021.73	2022.47	2019.40	2019.50	3262	0	10
2023.04.05	04:00:00	2019.52	2021.86	2019.50	2020.52	3104	0	10
2023.04.05	05:00:00	2020.48	2025.30	2020.14	2023.97	4353	0	10
2023.04.05	06:00:00	2023.96	2024.07	2021.88	2023.00	2559	0	10
2023.04.05	07:00:00	2022.96	2023.68	2022.09	2023.34	2447	0	10
2023.04.05	08:00:00	2023.36	2024.80	2022.78	2024.25	2431	0	10
2023.04.05	09:00:00	2024.23	2026.30	2022.98	2024.40	4608	0	10
2023.04.05	10:00:00	2024.40	2028.39	2022.90	2025.38	5650	0	10
2023.04.05	11:00:00	2025.39	2028.17	2023.25	2024.03	4555	0	10
2023.04.05	12:00:00	2024.04	2025.18	2021.78	2024.51	4115	0	10
2023.04.05	13:00:00	2024.52	2025.18	2021.77	2022.24	3030	0	10
2023.04.05	14:00:00	2022.30	2024.59	2021.53	2022.94	4332	0	10
2023.04.05	15:00:00	2023.07	2032.03	2022.15	2031.51	10554	0	10
2023.04.05	16:00:00	2031.55	2032.05	2021.05	2022.66	12179	0	10
2023.04.05	17:00:00	2022.67	2031.53	2009.98	2018.77	16876	0	10
2023.04.05	18:00:00	2018.80	2023.01	2015.92	2021.70	10240	0	10
2023.04.05	19:00:00	2021.73	2023.94	2019.61	2021.36	6506	0	10
2023.04.05	20:00:00	2021.35	2022.02	2019.09	2021.01	4669	0	10
